Inspection Date,Score
05/04/2016,91
08/01/2016,100
04/29/2016,98
11/17/2014,97
03/18/2014,90
09/07/2016,94
06/21/2016,78
11/26/2014,85
06/30/2015,73
03/28/2016,96
03/27/2014,100
06/04/2015,100
09/10/2014,75
01/20/2016,70
07/07/2014,87
02/11/2015,91
09/16/2016,96
12/14/2015,93
08/19/2015,79
06/19/2014,91
08/03/2016,92
07/25/2014,84
12/15/2014,96
06/10/2015,97
06/29/2016,78
12/12/2013,85
08/19/2015,90
11/24/2015,100
05/04/2016,84
10/23/2015,96
04/01/2015,95
02/24/2015,85
05/26/2015,97
01/30/2015,84
05/16/2016,95
05/13/2014,82
04/18/2016,77
11/14/2013,97
01/07/2014,94
06/06/2014,93
04/22/2015,89
06/13/2016,91
04/23/2015,79
02/02/2015,88
01/25/2016,92
04/09/2015,85
03/24/2014,100
11/09/2015,96
03/19/2015,86
09/14/2016,89
01/30/2015,96
08/13/2014,94
07/23/2014,96
02/02/2014,96
01/12/2016,93
04/08/2014,97
10/12/2016,87
04/15/2015,88
04/14/2015,94
03/15/2016,85
07/25/2016,89
02/19/2014,90
11/03/2015,93
05/06/2015,100
12/10/2014,89
01/02/2015,96
09/29/2015,84
08/23/2016,97
07/25/2016,99
08/12/2014,96
10/27/2015,81
10/19/2015,87
04/14/2016,90
03/17/2014,100
03/24/2015,100
09/13/2016,86
11/21/2015,95
03/31/2015,97
12/23/2015,94
03/25/2015,83
05/29/2014,89
07/14/2016,85
05/06/2015,81
06/18/2015,95
07/21/2016,94
01/06/2015,100
09/29/2015,96
02/10/2015,100
07/16/2015,73
04/14/2015,96
09/19/2014,92
02/23/2015,100
06/29/2015,81
04/06/2015,97
11/05/2013,96
01/29/2016,99
10/29/2015,97
12/06/2013,97
03/21/2015,79
09/30/2015,78
02/05/2015,93
02/02/2016,98
09/01/2016,90
03/02/2015,71
07/02/2015,100
03/18/2015,88
10/10/2016,89
12/31/2013,94
03/11/2014,96
10/08/2015,76
04/18/2014,97
03/31/2015,80
09/20/2016,94
08/19/2015,88
02/24/2015,100
02/14/2014,94
02/12/2015,96
08/26/2014,97
06/22/2016,90
04/22/2015,86
06/03/2015,89
05/01/2014,100
09/15/2015,83
05/20/2014,88
03/09/2016,89
04/12/2016,98
05/14/2015,100
08/06/2015,86
12/22/2014,100
03/09/2016,82
08/26/2014,96
08/03/2016,95
09/30/2015,73
06/22/2016,100
12/28/2015,90
11/06/2015,94
09/22/2014,76
05/14/2015,85
06/06/2014,80
10/28/2014,100
03/16/2015,92
03/16/2016,90
09/16/2014,86
02/12/2015,84
08/11/2015,100
12/07/2015,90
06/19/2014,100
05/06/2014,97
07/25/2016,82
07/01/2016,94
08/06/2014,83
02/11/2016,93
12/31/2013,82
08/24/2015,87
03/22/2016,70
01/28/2016,71
05/20/2015,100
04/29/2015,90
02/04/2014,96
06/03/2015,100
09/21/2015,95
04/24/2014,93
02/20/2014,97
06/15/2016,100
01/28/2015,96
06/22/2016,99
04/30/2015,91
07/16/2015,83
09/12/2014,100
02/24/2015,93
04/21/2016,94
12/09/2014,90
10/23/2015,100
07/13/2016,81
09/01/2016,100
10/06/2016,94
07/20/2016,94
09/17/2014,100
03/21/2016,90
11/10/2015,86
09/13/2016,94
01/07/2016,96
12/15/2015,94
01/21/2016,72
12/16/2014,96
03/25/2015,89
09/01/2015,82
11/19/2013,90
10/07/2014,93
03/10/2015,94
09/20/2016,74
01/02/2015,88
01/07/2016,100
02/27/2014,93
08/12/2016,92
07/02/2015,85
08/18/2016,91
09/30/2016,89
01/09/2015,97
01/22/2015,93
11/21/2013,86
08/19/2016,74
09/01/2016,72
01/26/2015,97
07/25/2014,100
10/07/2015,85
04/14/2015,100
04/13/2015,100
05/27/2014,89
04/16/2015,95
09/09/2015,89
10/14/2015,100
04/13/2016,86
09/24/2015,100
08/06/2015,93
03/24/2016,94
01/14/2014,87
04/21/2015,92
02/23/2015,86
11/12/2015,99
10/22/2014,75
11/15/2013,80
11/13/2014,97
03/15/2016,89
01/25/2016,88
08/17/2016,85
03/26/2015,93
08/18/2015,97
10/12/2016,88
01/12/2015,78
04/09/2015,100
08/05/2015,65
12/23/2013,85
02/12/2014,100
05/23/2016,92
08/04/2016,89
10/22/2014,74
08/31/2015,100
02/08/2016,97
06/10/2014,97
05/23/2014,83
06/04/2015,100
03/26/2015,100
08/31/2015,95
05/12/2014,97
09/26/2014,89
09/01/2015,100
02/04/2015,89
10/30/2015,96
10/24/2014,93
03/17/2016,84
05/02/2016,96
12/03/2015,89
12/01/2015,92
03/19/2015,97
04/22/2015,88
10/08/2015,90
12/10/2015,84
04/15/2015,90
11/06/2015,100
04/07/2014,100
09/15/2016,92
08/22/2016,94
03/17/2015,88
06/03/2014,92
03/03/2016,96
03/12/2014,89
04/03/2014,94
08/19/2015,85
03/03/2015,82
12/18/2015,93
09/18/2014,81
06/23/2015,94
06/21/2016,84
12/07/2015,94
03/08/2016,93
07/29/2014,82
08/08/2014,94
09/10/2015,87
05/13/2016,95
05/05/2016,80
11/16/2015,95
06/07/2016,96
11/14/2014,90
12/10/2013,96
07/13/2015,90
03/19/2015,100
03/14/2014,74
02/04/2016,93
10/03/2014,90
03/09/2015,96
02/22/2016,56
09/15/2015,92
08/14/2014,93
04/19/2016,99
09/25/2014,92
06/17/2016,88
04/04/2016,85
09/26/2016,93
01/28/2016,100
03/16/2015,89
11/24/2015,100
05/16/2016,98
07/01/2015,92
01/16/2015,94
12/22/2014,94
04/29/2015,100
12/23/2015,97
04/07/2016,89
06/15/2016,100
07/29/2016,88
02/10/2015,97
07/28/2016,74
07/23/2015,100
02/25/2016,97
05/04/2016,100
09/12/2016,100
06/16/2014,100
09/16/2015,89
04/28/2015,100
10/22/2015,87
02/10/2014,97
09/08/2015,96
09/05/2014,93
07/11/2016,86
09/09/2014,100
12/23/2014,100
05/28/2015,100
03/19/2014,97
08/18/2015,76
09/24/2015,87
05/07/2014,78
06/04/2015,88
11/19/2013,93
01/02/2014,93
11/30/2015,96
01/06/2014,100
01/21/2015,83
07/01/2015,95
01/20/2015,92
06/23/2015,80
12/12/2013,85
03/22/2016,94
01/20/2015,100
09/14/2015,97
11/18/2015,92
06/25/2015,90
03/04/2015,85
06/29/2016,80
04/26/2016,96
07/30/2015,100
06/07/2016,98
04/30/2014,73
06/17/2014,96
09/15/2015,78
03/10/2015,75
08/15/2014,100
07/25/2016,72
11/12/2014,93
03/27/2014,93
10/10/2016,89
03/19/2015,83
01/07/2014,100
06/23/2014,79
06/04/2015,100
05/06/2016,97
06/26/2014,78
09/03/2015,100
05/04/2016,83
09/15/2014,90
03/24/2016,96
06/16/2014,96
10/19/2015,97
06/08/2015,77
09/30/2015,92
08/27/2015,92
03/09/2015,96
06/27/2014,100
06/29/2016,90
02/12/2016,94
03/02/2015,91
08/25/2014,83
06/03/2014,97
06/20/2016,95
09/21/2015,100
04/16/2014,100
05/28/2015,90
07/15/2016,98
03/11/2015,89
03/01/2016,85
02/11/2016,91
12/21/2015,88
01/09/2015,100
12/14/2015,94
02/18/2016,97
05/15/2015,71
04/15/2015,89
02/10/2015,100
04/05/2016,71
02/19/2015,87
09/29/2016,84
05/02/2016,83
04/16/2014,64
04/23/2014,77
11/19/2015,91
04/18/2014,97
04/07/2015,100
09/09/2015,93
06/03/2014,100
08/13/2014,97
09/30/2014,90
01/15/2014,96
03/11/2014,90
06/22/2016,95
11/20/2014,97
10/23/2015,89
12/12/2013,87
01/07/2014,84
10/14/2014,77
09/08/2016,79
05/14/2015,86
12/29/2014,72
02/11/2015,96
02/24/2015,81
06/09/2014,100
11/04/2014,88
01/31/2014,97
10/14/2014,79
09/02/2016,90
02/17/2015,93
08/18/2015,88
12/08/2015,98
08/19/2014,100
12/23/2014,100
06/27/2016,90
07/16/2015,97
11/22/2014,96
09/14/2016,96
09/23/2015,91
03/03/2015,100
01/02/2015,97
08/22/2014,100
07/15/2016,83
04/08/2016,97
09/10/2015,91
09/30/2014,100
02/04/2016,93
07/07/2016,78
08/23/2016,89
12/23/2014,74
06/16/2015,82
03/24/2016,98
07/05/2016,76
01/07/2016,91
12/10/2013,94
07/14/2015,89
09/08/2016,91
11/12/2014,90
03/27/2015,77
01/23/2015,96
08/30/2016,80
08/27/2014,85
08/12/2014,97
03/03/2015,100
11/21/2013,100
02/25/2014,100
07/27/2016,81
09/02/2016,80
10/02/2015,90
08/25/2016,78
08/08/2014,91
01/06/2014,100
05/05/2016,74
06/11/2014,95
02/25/2015,82
07/23/2015,91
11/13/2013,94
05/06/2014,89
11/12/2015,91
05/15/2015,93
08/26/2015,93
04/17/2014,91
01/04/2016,91
06/08/2016,93
08/06/2014,100
10/21/2015,82
03/18/2015,93
05/05/2015,93
10/03/2014,93
06/30/2016,78
12/21/2015,86
10/27/2015,100
04/23/2014,100
07/01/2015,97
05/14/2015,71
02/19/2015,97
04/22/2014,83
08/25/2015,100
08/06/2014,86
03/27/2014,100
08/12/2014,82
12/29/2015,92
09/29/2014,92
09/20/2016,98
10/27/2015,100
08/26/2015,90
05/06/2015,97
06/01/2015,96
05/14/2015,100
11/24/2015,96
10/23/2015,91
02/08/2016,99
02/26/2015,100
03/17/2014,97
08/06/2014,79
10/05/2016,88
02/11/2015,78
12/22/2014,71
09/15/2014,80
10/24/2014,93
01/20/2016,91
08/24/2015,77
10/22/2014,100
03/18/2015,87
03/08/2016,97
10/30/2014,96
01/23/2015,91
07/27/2016,81
01/22/2016,86
07/08/2015,92
11/10/2015,88
02/11/2015,87
06/09/2015,88
12/23/2015,87
06/26/2015,85
09/16/2015,100
05/19/2015,100
01/05/2015,73
08/21/2015,85
04/02/2014,100
03/27/2015,100
12/03/2015,98
06/07/2016,83
10/23/2014,96
09/16/2014,97
08/13/2014,95
02/19/2015,100
02/09/2016,83
10/13/2014,90
01/30/2014,87
02/23/2016,97
04/02/2014,97
03/24/2015,100
10/07/2014,94
12/01/2015,95
11/17/2014,95
11/05/2015,100
04/21/2015,84
09/14/2016,95
08/22/2016,93
08/05/2015,94
12/15/2014,100
09/17/2015,100
09/15/2015,100
12/30/2015,83
09/14/2016,87
01/20/2015,84
07/17/2014,89
08/26/2016,83
07/07/2016,91
05/05/2016,94
09/06/2016,95
06/24/2014,87
06/18/2015,97
02/11/2015,100
07/21/2015,89
07/29/2016,83
07/11/2016,97
11/23/2015,99
05/21/2015,88
06/24/2014,68
11/22/2013,97
01/25/2016,96
05/12/2016,91
03/02/2015,86
07/10/2015,94
07/10/2015,100
12/03/2015,84
04/28/2016,90
06/20/2014,97
07/27/2015,89
02/17/2015,100
05/10/2016,87
04/11/2014,97
12/16/2015,88
03/03/2015,97
09/21/2016,83
07/29/2015,74
10/30/2014,83
06/16/2015,81
01/15/2014,100
06/29/2016,90
11/05/2013,86
09/01/2015,66
04/14/2015,94
08/25/2016,94
01/28/2015,70
03/15/2016,96
03/11/2015,100
11/20/2015,73
12/04/2014,87
02/24/2015,90
04/28/2015,94
12/10/2015,89
05/23/2014,97
05/02/2016,95
06/09/2015,75
03/30/2016,95
04/27/2015,82
04/14/2014,97
07/31/2014,89
08/13/2015,82
07/13/2015,97
07/08/2014,86
08/26/2014,97
10/02/2015,79
09/29/2015,81
06/30/2016,97
07/10/2014,93
07/21/2016,93
02/28/2014,63
02/23/2015,97
11/18/2014,93
01/15/2015,96
12/16/2014,94
11/12/2015,100
02/02/2016,95
05/10/2016,90
05/14/2015,94
06/24/2016,99
03/03/2016,100
07/09/2015,87
03/24/2014,94
04/17/2014,91
07/10/2015,100
09/15/2015,94
09/25/2014,80
09/05/2014,100
12/30/2014,94
08/13/2015,85
09/09/2014,94
03/04/2015,97
11/05/2013,88
07/15/2014,93
04/02/2015,89
08/10/2015,97
03/20/2015,81
12/18/2014,70
03/23/2016,99
01/21/2014,78
05/18/2015,94
08/31/2016,81
01/05/2015,100
09/03/2015,97
03/30/2015,93
10/13/2014,100
08/18/2014,77
06/02/2014,68
07/13/2015,96
06/12/2015,97
08/15/2014,93
08/11/2016,79
02/21/2014,100
01/20/2015,94
09/15/2015,78
09/11/2015,97
06/15/2016,81
01/20/2016,74
06/26/2014,82
04/28/2016,98
02/10/2014,93
04/30/2014,97
11/05/2015,100
01/16/2015,72
03/31/2016,97
04/22/2016,98
06/17/2016,79
09/24/2015,82
10/16/2015,92
01/07/2016,94
11/20/2015,96
04/16/2015,100
02/18/2014,97
02/16/2016,87
08/12/2014,94
10/06/2016,94
04/14/2014,100
02/22/2016,79
12/16/2015,97
08/10/2015,97
01/14/2015,100
08/14/2014,100
11/03/2014,100
10/21/2014,84
10/13/2016,98
09/09/2015,100
04/10/2015,93
12/09/2014,93
07/21/2015,100
10/15/2014,96
02/26/2016,93
01/05/2016,88
04/02/2015,94
05/24/2016,100
06/20/2016,88
01/14/2016,75
01/02/2014,100
06/23/2016,97
10/15/2015,97
04/18/2016,86
04/01/2014,77
05/10/2014,88
05/05/2015,70
09/10/2014,92
02/05/2015,87
09/15/2016,90
09/08/2015,97
10/02/2014,81
04/29/2016,89
09/08/2016,96
10/31/2014,97
12/23/2015,100
04/30/2014,93
12/02/2014,100
02/02/2015,87
05/11/2016,98
06/18/2014,97
06/02/2014,93
06/29/2015,89
03/21/2016,98
07/10/2015,100
09/29/2015,96
07/21/2016,91
05/24/2016,93
02/09/2016,82
07/27/2015,97
07/30/2014,97
04/16/2014,84
07/03/2014,97
05/28/2014,82
03/08/2016,100
10/07/2014,73
05/14/2015,91
04/10/2015,77
10/16/2014,95
09/15/2016,80
02/27/2015,81
12/30/2014,93
07/26/2016,90
12/05/2014,100
07/07/2016,93
06/03/2014,100
10/23/2015,96
04/20/2016,95
09/25/2014,88
08/20/2015,100
07/19/2014,100
09/03/2014,79
09/29/2014,90
03/05/2014,91
10/26/2015,97
10/17/2014,92
12/22/2015,95
11/20/2015,84
06/07/2016,83
04/25/2014,96
05/18/2016,96
03/01/2016,96
05/19/2015,74
04/15/2014,93
09/14/2016,88
02/25/2016,96
04/21/2014,100
04/21/2016,74
07/13/2016,96
03/08/2016,76
10/26/2015,86
08/06/2014,91
08/27/2015,92
08/12/2015,93
01/26/2015,97
06/16/2015,94
08/30/2016,72
02/09/2015,78
04/06/2016,80
09/27/2016,90
05/21/2015,88
07/14/2014,89
10/01/2015,100
08/14/2014,81
10/09/2015,100
09/30/2014,90
12/10/2014,100
07/28/2016,86
03/23/2015,87
09/22/2015,83
11/20/2014,92
04/17/2014,82
01/19/2016,94
03/30/2015,79
05/03/2016,82
02/18/2014,96
03/26/2014,100
03/16/2015,93
01/07/2016,100
06/27/2014,100
11/13/2015,95
12/02/2015,97
05/13/2015,97
01/12/2015,96
08/26/2016,88
07/24/2014,97
04/13/2016,75
10/26/2015,100
02/25/2015,97
01/03/2014,89
03/19/2015,75
03/17/2016,90
02/17/2015,100
05/06/2015,97
02/13/2015,93
02/17/2015,89
05/09/2016,84
01/06/2014,95
05/14/2015,100
02/06/2015,84
08/01/2016,94
05/21/2014,92
01/23/2015,83
11/25/2015,96
04/14/2016,97
06/10/2014,88
03/17/2016,95
10/23/2015,96
02/09/2016,86
05/04/2016,94
02/25/2015,100
11/26/2013,96
10/06/2015,94
11/25/2013,100
04/10/2015,92
03/28/2016,94
03/19/2015,93
03/26/2015,89
09/23/2014,93
02/25/2016,90
10/15/2015,92
02/03/2015,97
04/18/2014,100
05/21/2014,100
05/30/2014,80
05/15/2015,97
01/04/2016,100
08/13/2015,73
01/07/2014,87
10/15/2014,100
07/22/2014,100
06/03/2015,91
09/11/2015,100
07/06/2016,78
09/21/2016,98
08/26/2016,91
05/06/2016,90
11/19/2015,84
09/26/2014,100
10/02/2014,92
05/09/2014,94
03/30/2016,95
11/02/2015,92
10/06/2015,97
06/26/2014,73
03/10/2014,91
01/08/2015,92
05/06/2014,83
03/08/2016,98
11/10/2014,100
09/04/2015,90
02/17/2016,93
05/20/2015,100
04/01/2014,83
01/28/2016,79
01/15/2016,78
06/02/2014,100
01/08/2015,93
06/09/2014,54
01/05/2016,100
03/27/2014,100
10/17/2014,100
10/04/2016,82
12/11/2014,82
12/22/2015,84
07/19/2016,94
05/18/2015,100
02/25/2016,92
10/10/2014,97
01/25/2016,82
06/20/2016,95
10/22/2015,90
08/24/2016,97
01/06/2016,77
04/23/2015,94
01/07/2015,94
11/04/2013,80
12/11/2014,68
05/06/2014,85
11/17/2015,100
06/04/2014,87
08/25/2015,82
09/30/2014,100
04/08/2016,98
07/22/2014,92
07/11/2014,94
06/18/2014,93
04/04/2016,86
07/21/2016,94
04/30/2014,91
12/27/2013,100
02/24/2015,89
02/09/2016,97
08/03/2015,85
04/08/2014,81
08/04/2016,95
08/09/2016,100
12/14/2015,75
11/19/2014,97
04/01/2016,96
07/14/2015,90
07/25/2014,93
09/13/2016,89
10/01/2014,97
05/29/2015,89
04/02/2015,83
03/18/2016,91
06/07/2016,85
06/01/2015,83
01/09/2014,93
06/23/2016,80
03/28/2016,89
08/11/2014,93
09/29/2014,87
08/12/2014,81
06/29/2015,86
08/02/2016,88
06/17/2015,96
03/27/2014,97
07/15/2016,90
05/05/2014,100
08/15/2016,98
04/06/2016,96
10/14/2014,97
05/11/2015,96
07/07/2015,97
02/04/2016,86
04/01/2015,89
12/05/2013,94
10/10/2014,88
02/05/2015,83
06/24/2015,94
05/04/2016,93
12/30/2014,100
01/14/2016,96
09/16/2014,97
07/02/2015,95
04/27/2016,99
09/16/2016,100
09/23/2014,80
01/08/2015,81
03/08/2016,100
03/11/2015,90
10/08/2014,94
06/15/2015,94
05/01/2014,88
06/19/2014,97
05/30/2014,100
06/20/2016,99
03/19/2015,89
08/12/2014,88
05/14/2014,97
07/07/2016,83
04/28/2015,92
04/08/2016,99
12/02/2014,91
09/20/2016,88
12/02/2015,89
10/15/2014,97
09/23/2015,82
06/25/2015,90
12/01/2015,99
07/20/2015,88
12/04/2014,92
05/15/2015,94
11/14/2013,95
08/09/2016,89
09/14/2015,87
12/21/2015,100
09/09/2014,72
07/07/2016,98
05/13/2014,97
09/05/2014,86
10/16/2014,96
09/01/2016,92
01/22/2015,92
05/23/2014,100
01/07/2015,97
09/22/2016,90
08/24/2015,94
09/25/2015,100
02/18/2014,82
09/21/2015,96
05/16/2016,98
10/12/2016,95
09/06/2014,90
04/27/2015,92
05/19/2015,97
07/06/2016,93
08/01/2014,92
11/19/2013,80
06/02/2015,97
07/24/2014,97
03/20/2015,84
07/06/2015,92
06/12/2015,100
07/28/2014,97
06/23/2016,84
02/11/2016,81
04/06/2016,96
06/09/2015,100
06/11/2014,97
12/17/2014,90
02/11/2016,98
10/04/2016,99
04/23/2014,92
07/14/2015,94
06/30/2015,89
04/23/2015,90
04/08/2014,92
10/01/2015,85
03/29/2016,99
09/03/2015,86
09/22/2016,90
06/11/2015,84
06/23/2016,88
04/24/2015,96
05/31/2016,95
07/01/2016,98
07/12/2016,88
10/20/2015,84
08/24/2016,96
05/09/2014,100
05/06/2016,91
11/20/2013,97
09/08/2015,90
05/28/2014,94
06/24/2016,88
06/22/2016,94
09/22/2015,96
10/03/2016,71
08/19/2014,93
05/05/2016,89
05/07/2015,92
06/29/2016,93
09/29/2015,100
05/08/2014,78
08/28/2014,100
12/18/2015,89
06/08/2016,98
09/21/2015,94
07/20/2016,93
09/07/2016,94
08/17/2016,86
05/15/2015,86
09/22/2016,86
01/27/2015,97
09/09/2016,88
04/07/2015,89
09/17/2014,93
03/02/2015,90
01/15/2016,82
07/29/2014,80
08/14/2014,97
04/24/2014,88
08/25/2015,96
09/02/2015,97
02/04/2016,85
12/03/2015,91
12/01/2014,96
01/20/2016,95
12/18/2014,60
03/18/2016,100
06/11/2015,100
10/04/2016,98
01/14/2015,94
08/19/2015,92
07/14/2016,94
08/19/2015,97
10/06/2014,94
10/20/2015,92
12/16/2014,100
03/21/2014,100
05/21/2015,100
09/24/2015,100
09/22/2015,91
06/09/2016,95
06/18/2015,86
06/01/2016,96
08/12/2016,96
02/10/2015,84
10/29/2014,91
05/27/2014,92
12/29/2014,93
11/08/2013,94
01/02/2015,100
01/14/2015,97
09/12/2016,94
09/22/2015,97
02/19/2015,100
07/18/2014,100
08/29/2016,96
03/13/2015,93
12/03/2014,93
06/02/2015,88
05/13/2014,91
09/22/2016,96
03/18/2015,90
07/10/2015,97
08/26/2016,87
05/03/2016,90
05/05/2014,87
07/27/2016,94
06/03/2016,91
02/20/2015,86
08/31/2016,99
03/12/2015,74
01/06/2016,81
02/11/2015,89
06/19/2015,92
12/09/2015,88
02/12/2015,100
02/09/2015,93
05/04/2015,100
01/23/2014,97
03/21/2016,100
06/25/2014,89
09/12/2016,93
01/06/2016,97
03/09/2016,80
12/26/2013,97
09/20/2016,90
08/23/2016,91
08/31/2015,91
08/11/2016,92
04/15/2016,91
04/29/2016,100
05/16/2014,78
06/22/2015,93
03/11/2015,100
12/10/2013,82
11/13/2013,91
02/10/2015,97
10/05/2015,88
03/04/2016,95
07/10/2014,84
12/10/2014,97
02/23/2015,89
05/12/2016,81
07/16/2014,100
01/03/2014,95
04/14/2015,89
12/07/2015,86
11/14/2013,100
05/09/2016,100
05/22/2014,97
03/16/2015,97
12/22/2014,93
05/01/2014,100
08/27/2015,93
07/29/2016,100
12/18/2015,89
11/25/2014,93
03/12/2016,95
11/18/2013,89
12/17/2014,100
10/29/2014,79
02/06/2014,84
04/29/2016,92
10/30/2014,90
10/20/2015,83
03/12/2015,89
09/21/2016,95
01/28/2014,91
07/13/2015,92
04/29/2016,92
02/25/2014,93
09/02/2016,96
02/23/2016,88
11/14/2014,97
04/16/2014,93
09/08/2016,83
09/10/2014,100
07/05/2016,95
11/26/2013,100
04/05/2016,79
03/23/2016,95
03/15/2016,74
04/10/2015,94
06/23/2016,78
12/23/2015,100
08/20/2015,91
03/31/2015,100
03/23/2016,76
03/19/2015,92
05/11/2016,92
08/04/2016,97
02/01/2016,100
08/04/2015,65
05/18/2015,90
09/01/2015,100
07/10/2014,100
03/16/2016,91
06/27/2016,94
08/19/2015,74
08/04/2016,96
03/20/2015,83
10/07/2014,81
10/30/2015,98
05/20/2016,99
09/12/2014,93
06/09/2015,89
05/14/2015,84
03/13/2014,86
12/18/2015,85
09/28/2015,97
07/18/2014,100
01/27/2016,81
09/25/2014,97
03/16/2016,90
05/15/2014,88
01/16/2014,100
11/17/2015,97
10/06/2014,97
12/10/2015,94
02/24/2016,85
12/18/2014,97
09/16/2015,96
02/18/2016,85
04/07/2014,93
06/19/2014,88
10/01/2015,100
07/21/2014,90
02/18/2016,98
08/10/2015,87
06/04/2014,86
05/18/2015,100
04/17/2015,94
06/12/2015,94
10/20/2014,80
11/12/2013,100
08/26/2014,100
12/18/2014,88
01/14/2016,86
12/15/2015,86
07/30/2014,85
12/16/2015,90
09/16/2014,88
02/26/2015,94
02/17/2016,90
10/23/2015,94
09/23/2016,97
03/25/2015,92
05/17/2016,100
10/05/2015,96
09/02/2016,97
01/06/2016,91
08/15/2016,100
03/13/2015,74
10/19/2015,100
08/07/2015,91
07/08/2016,95
03/27/2014,91
08/29/2016,95
08/11/2014,93
01/20/2016,91
07/01/2014,82
01/20/2015,100
09/02/2015,100
01/30/2014,100
09/16/2015,79
07/30/2015,100
06/23/2015,100
02/01/2016,100
09/24/2015,75
07/16/2014,100
01/06/2015,87
05/11/2016,95
01/15/2014,97
01/09/2014,80
09/03/2015,97
04/21/2014,97
09/29/2014,100
12/10/2014,86
02/24/2014,97
10/05/2016,95
09/08/2016,93
02/26/2015,94
01/06/2016,95
05/12/2014,97
12/04/2015,100
11/17/2014,89
12/12/2014,92
01/20/2016,83
01/08/2015,100
11/21/2014,80
12/05/2013,96
07/06/2015,82
09/16/2015,96
10/03/2014,92
07/29/2016,100
09/03/2015,100
07/22/2016,92
02/22/2016,92
06/06/2014,76
12/30/2014,88
08/13/2015,95
02/12/2015,82
05/21/2015,90
07/06/2016,88
04/09/2015,100
10/17/2014,100
07/28/2016,92
09/02/2016,99
07/31/2014,85
10/09/2014,97
05/31/2016,100
03/01/2016,54
05/14/2015,86
07/06/2016,80
10/27/2014,89
03/19/2014,97
03/10/2014,90
08/26/2015,89
09/22/2014,81
11/20/2014,97
01/22/2015,100
10/03/2016,85
11/14/2014,100
09/28/2015,86
04/01/2015,100
12/12/2013,92
03/04/2015,96
08/02/2016,96
06/11/2015,94
09/17/2014,90
05/16/2016,98
05/01/2015,97
02/20/2014,95
04/24/2015,100
11/24/2015,95
12/08/2015,97
10/03/2016,91
12/04/2014,81
06/29/2015,91
08/27/2014,97
12/02/2014,100
03/15/2016,96
04/20/2016,94
07/01/2015,74
05/18/2015,84
04/28/2016,91
06/22/2016,89
02/03/2015,82
02/02/2015,92
12/03/2013,76
03/24/2016,95
04/29/2014,90
02/12/2014,94
10/27/2014,96
10/14/2014,100
09/21/2015,82
12/09/2013,97
05/04/2016,100
10/14/2015,97
02/11/2016,90
06/13/2016,93
07/07/2016,78
05/22/2014,88
01/12/2016,78
09/07/2016,95
01/20/2015,86
01/07/2016,92
12/22/2015,90
08/26/2015,93
05/31/2016,95
10/20/2014,100
07/15/2014,77
11/13/2014,94
07/22/2015,100
06/01/2016,80
03/21/2016,90
03/04/2015,97
01/31/2014,96
12/19/2014,84
09/09/2014,81
03/17/2016,97
08/03/2015,93
